time,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,precipitation_sum,precipitation_sum_lower,precipitation_sum_upper,soil_moisture_0_7cm_mean,soil_moisture_0_7cm_mean_lower,soil_moisture_0_7cm_mean_upper,soil_temperature_0_7cm_mean,soil_temperature_0_7cm_mean_lower,soil_temperature_0_7cm_mean_upper
2024-05-01,25.916902556619824,25.33994249881844,26.493862614421207,116.78623863048865,21.41550301438309,212.15697424659422,0.417465049616843,0.39281790990746107,0.4421121893262249,26.91406984364033,25.41755093992634,28.41058874735432
2024-06-01,25.660735590713685,25.08368649030999,26.23778469111738,81.98716788010117,-13.46453959864003,177.43887535884238,0.4140696235050107,0.3894224837948828,0.4387167632151386,26.622946550691886,25.123493130165514,28.122399971218258
2024-07-01,25.990514028564327,25.413383879303886,26.567644177824768,49.65637017616308,-45.87624053482428,145.18898088715042,0.359321133241837,0.33467399353170374,0.3839682729519703,27.018295877987413,25.518422564325164,28.518169191649662
2024-08-01,26.741801655418243,26.164597525616653,27.319005785219833,27.625453168214648,-67.98799231884553,123.23889865527482,0.30692318130319196,0.2822760415930587,0.33157032101332523,28.07982541676465,26.578409128403795,29.581241705125503
2024-09-01,26.7228620984678,26.145590098960586,27.300134097975015,71.61490107048661,-24.07931090995163,167.30911305092485,0.3304125362411653,0.30576539653103296,0.3550596759512976,28.502963376576815,27.001445596945985,30.004481156207646
2024-10-01,27.306793375491132,26.729458706165097,27.884128044817167,106.74168320528628,10.966772841417281,202.51659356915528,0.31227860205585256,0.287631462345856,0.3369257417658491,28.80219657568569,27.29979216336236,30.304600988009025
2024-11-01,25.57456717502224,24.997174209789407,26.15196014025507,281.2108378809353,185.35529707154816,377.0663786903224,0.42291896785007815,0.39827182815909196,0.44756610754106435,27.198085976619623,25.695681134395308,28.70049081884394
2024-12-01,25.351610598111836,24.774162984569447,25.929058211654226,361.0004328256638,265.0643296319818,456.93653601934574,0.4154401303895357,0.3907929907732107,0.4400872700058607,26.933287325861613,25.430326332769525,28.4362483189537
2025-01-01,25.011576467571885,24.433969318841793,25.589183616301977,299.03491254644973,202.93424604611442,395.13557904678504,0.42276974956555513,0.39804894355779624,0.447490555573314,25.989491733641223,24.445740739464807,27.53324272781764
2025-02-01,25.156223275429234,24.578515489552032,25.733931061306436,298.43554842964113,202.2514903874102,394.6196064718721,0.43551686855213745,0.4107880462968223,0.4602456908074526,26.398687679717487,24.842588066906373,27.9547872925286
